"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
338353,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ALTO JOSE DO PINHO,RECIFE,PE,F,"2001",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,S
336764,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
336869,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,F,"2001",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
338494,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,F,"2001",S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
338103,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,"2001",S,L1,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
342475,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,"2001",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
337008,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340747,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338167,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
338366,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
342476,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,"2002",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
338191,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"2002",N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,N
337952,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
338492,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,"2002",S,L2,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
338380,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2002",S,L2,,SUPERIOR INCOMPLETO,N
341656,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338246,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,"2002",S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
336812,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L5,ENSINO FUNDAMENTAL,APERFEICOAMENTO,N
336856,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,"2003",N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
336451,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
298818,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,"1983",N,A0,,,N
51554,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,"1985",N,A0,,,N
48575,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,"1985",N,A0,,,N
338277,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,"1985",N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
267196,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,"1987",N,A0,,,N
338463,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,"1990",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
241020,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,"1990",N,A0,,,N
253439,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"1991",N,A0,,,N
340730,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,"1992",N,A0,,SUPERIOR INCOMPLETO,N
221033,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,M,"1992",N,A0,,,N
338106,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1992",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
336427,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1993",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336847,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,M,"1993",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
262350,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1994",S,L2,,,N
301163,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,"1995",S,L6,,,N
288627,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"1996",N,A0,,,N
280434,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"1996",N,A0,,,N
342463,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,"1996",S,L1,ALFABETIZADO SEM CURSOS REGULARES,ENSINO MEDIO,N
337826,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"1998",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338364,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"1998",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
317764,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,"1999",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338414,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,"1999",N,A0,,APERFEICOAMENTO,N
340660,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"1999",S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338249,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,PINA,RECIFE,PE,M,"2000",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
316122,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2000",S,L5,APERFEICOAMENTO,APERFEICOAMENTO,N
338381,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2000",S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340659,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,ENSINO MEDIO,N
338116,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,MANGABEIRA,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
337760,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
338369,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,"2001",N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
338108,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ROSARINHO,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
337697,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ZUMBI,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
330987,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
338419,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338147,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
340738,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2001",N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
337339,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338140,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
340754,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340732,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
341419,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,PRADO,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338355,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,"2001",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338348,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,"2001",S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
338219,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,"2001",S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338431,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
338177,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2002",N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,N
338180,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,"2002",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
337828,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
340799,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338273,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,N
340794,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338150,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2002",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
342517,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,"2002",S,L5,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
338157,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,M,"2002",S,L5,ENSINO FUNDAMENTAL,APERFEICOAMENTO,N
337050,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CENTRO,SANHARO,PE,F,"2000",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
274600,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,PIXETE,SAO LOURENÇO DA MATA,PE,F,"1988",N,A0,,,N
342086,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,F,"2000",S,L5,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
336473,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,F,"2001",S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
340145,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,F,"2002",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
218443,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RECIFE,PE,BRA,PIXETE,SAO LOURENÇO DA MATA,PE,M,"1992",N,A0,,,N
318117,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RIO DE JANEIRO,RJ,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,"1998",S,L2,APERFEICOAMENTO,APERFEICOAMENTO,N
339527,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RIO DE JANEIRO,RJ,BRA,BONJI,RECIFE,PE,M,"2001",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338060,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,RIO DE JANEIRO,RJ,BRA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338251,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,SAO LOURENÇO DA MATA,PE,BRA,MURIBARA,SAO LOURENÇO DA MATA,PE,F,"2002",S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
337749,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2000",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
338026,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,SERRITA,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,"1995",S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337533,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340252,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,TERESINA,PI,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,"1989",S,L2,APERFEICOAMENTO,ENSINO MEDIO,N
340746,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,TIMBAUBA,PE,BRA,CENTRO,TIMBAUBA,PE,M,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
292899,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,TORITAMA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1993",S,L1,,,N
340972,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,VICENCIA,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2001",S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
336485,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2000",S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
338271,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2001",S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
337650,2020,1,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,VITORIA DE SANTO ANTAO,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,F,"1992",S,L6,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,N
337124,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,VITORIA DE SANTO ANTAO,PE,BRA,ALTO JOSE LEAL,VITORIA DE SANTO ANTAO,PE,F,"2003",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
297753,2020,2,SISU,REITOR JOAQUIM AMAZONAS,14,CIÊNCIAS CONTABEIS,,,,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,M,"1975",S,L6,,,N
342019,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,ABREU E LIMA,PE,BRA,DESTERRO,ABREU E LIMA,PE,M,"1991",S,L2,,SUPERIOR INCOMPLETO,N
341143,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,ARCOVERDE,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,M,"1998",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
341320,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,BARREIROS,PE,BRA,MARCOS FREIRE,JABOATAO DOS GUARARAPES,PE,M,"1996",S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
338244,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,BELEM,PA,BRA,BOA VIAGEM,RECIFE,PE,M,"1997",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338071,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,BOLZANO,ZZ,ITA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340070,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,CABO DE SANTO AGOSTINHO,PE,BRA,PRAZERES,JABOATAO DOS GUARARAPES,PE,F,"2000",S,L5,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
340377,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,CABO DE SANTO AGOSTINHO,PE,BRA,VARZEA,RECIFE,PE,M,"1984",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
269879,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,CAMPINA GRANDE,PB,BRA,IPUTINGA,RECIFE,PE,M,"1995",N,A0,,,N
340666,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,"2001",S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
336655,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,ESCADA,PE,BRA,CENTRO,ESCADA,PE,M,"2000",S,L6,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
338515,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,GARANHUNS,PE,BRA,MAGANO,GARANHUNS,PE,M,"2001",S,L5,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
336135,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,GARANHUNS,PE,BRA,CORDEIRO,RECIFE,PE,M,"2001",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
337405,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2001",S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
339059,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,GARANHUNS,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2002",N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,N
340139,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,JABOATAO DOS GUARARAPES,PE,BRA,MURIBECA,JABOATAO DOS GUARARAPES,PE,F,"1997",S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
337295,2020,1,SISU,REITOR JOAQUIM AMAZONAS,15,CIÊNCIAS ECONÔMICAS,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,"2001",S,L10,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,S
