"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
348703,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,JABOATAO DOS GUARARAPES,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,M,"2003",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
349445,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,LAGOA DO CARRO,PE,BRA,CENTRO,LAGOA DO CARRO,PE,M,"2003",S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
349461,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,MACHADOS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2004",S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
349648,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349943,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,OLINDA,PE,BRA,AREIAS,RECIFE,PE,M,"2002",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
350097,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",S,L5,,ENSINO SUPERIOR,N
293736,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,"1996",N,A0,,,N
348918,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,PAULISTA,PE,BRA,SANTA ANA,TIMBAUBA,PE,F,"2003",S,L2,,ENSINO MEDIO,N
347626,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,"1989",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
348193,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
348189,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348225,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,UR-06,JABOATAO DOS GUARARAPES,PE,M,"1998",N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
336443,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,"1999",S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
346890,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CURADO II,JABOATAO DOS GUARARAPES,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348542,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
218966,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,"1987",N,A0,,,N
350195,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,"2003",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347795,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
349994,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,"1993",S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
346130,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2000",S,L13,,ENSINO FUNDAMENTAL INCOMPLETO,S
343732,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
348933,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,"2001",S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
347677,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,MANGUEIRA,RECIFE,PE,F,"2002",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
345914,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
347112,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347232,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,"2004",N,A0,,ENSINO SUPERIOR,N
347899,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,"1991",N,A0,,,N
264205,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,"1992",N,A0,,,N
250471,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,"1993",S,L6,,,N
306451,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"1996",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
349865,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORREGO DO JENIPAPO,RECIFE,PE,M,"1998",S,L1,,ENSINO FUNDAMENTAL,N
348718,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1998",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
349312,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,"1999",S,L6,ENSINO MEDIO,ANALFABETO,N
349950,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,"1999",S,L1,,ENSINO SUPERIOR,N
346969,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"2000",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
350242,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2000",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
348275,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ESTANCIA,RECIFE,PE,M,"2002",N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
348013,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,"2002",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
347385,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,"2002",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
348169,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,"2002",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
348244,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,"2002",N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
349564,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,IPSEP,RECIFE,PE,M,"2002",S,L14,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,S
349073,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
348580,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,DOIS IRMAOS,RECIFE,PE,M,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
347186,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347721,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348868,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,"2003",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
347919,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,"2004",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348483,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,SAO LOURENCO DA MATA,PE,BRA,IPUTINGA,RECIFE,PE,F,"2003",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
345706,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,SIRINHAEM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2001",S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
349580,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,ALAGOINHA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L10,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,S
339644,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,CAMARAGIBE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,"1999",N,A0,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,N
350226,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,CARNAIBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
348000,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,CARPINA,PE,BRA,IPUTINGA,RECIFE,PE,M,"1993",N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
328561,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
341808,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,GARANHUNS,PE,BRA,SANTO ANTONIO,GARANHUNS,PE,F,"2000",S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
348764,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
346787,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
346513,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,JABOATAO DOS GUARARAPES,PE,BRA,MARCOS FREIRE,JABOATAO DOS GUARARAPES,PE,F,"1999",S,L2,,ENSINO MEDIO,N
317209,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,OLINDA,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,"1999",S,L1,ENSINO SUPERIOR,APERFEICOAMENTO,N
346841,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,OLINDA,PE,BRA,IPUTINGA,RECIFE,PE,F,"2003",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
316243,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,PAULISTA,PE,BRA,AREIAS,RECIFE,PE,F,"1998",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
347759,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,PAULO AFONSO,BA,BRA,CAMINHO DOS LAGOS,PAULO AFONSO,BA,F,"2002",N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
347559,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,PAULO AFONSO,BA,BRA,JARDIM BAHIA,PAULO AFONSO,BA,M,"2002",N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
349247,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,PONTEZINHA,CABO DE SANTO AGOSTINHO,PE,F,"2001",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
304379,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,SANTO INACIO,CABO DE SANTO AGOSTINHO,PE,M,"1998",S,L5,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
347797,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,F,"2001",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
349023,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,F,"2001",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
347005,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,PADRE ROMA,JABOATAO DOS GUARARAPES,PE,F,"2002",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
350213,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,VISTA ALEGRE,JABOATAO DOS GUARARAPES,PE,F,"2003",S,L5,ENSINO MEDIO,ENSINO MEDIO,N
347335,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,SUCUPIRA,JABOATAO DOS GUARARAPES,PE,M,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349086,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,"1997",S,L6,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
348820,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,TORROES,RECIFE,PE,F,"1999",S,L2,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
347291,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,"2000",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349809,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,"2000",S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
348049,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,"2001",N,A0,,SUPERIOR INCOMPLETO,N
349289,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2001",S,L6,,ENSINO FUNDAMENTAL INCOMPLETO,N
347724,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,"2002",N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
347603,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2002",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
349365,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,"2002",S,L6,,ENSINO SUPERIOR,N
347827,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,JAQUEIRA,RECIFE,PE,M,"1977",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
296455,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1997",S,L1,,,N
349196,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,"2003",S,L6,ENSINO MEDIO,ENSINO MEDIO,N
346885,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RIO DE JANEIRO,RJ,BRA,BOA VIAGEM,RECIFE,PE,F,"2000",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348120,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,RIO FORMOSO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
348581,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,SALGUEIRO,PE,BRA,CENTRO,MOREILANDIA,PE,F,"2002",S,L2,ENSINO MEDIO,ENSINO MEDIO,N
347773,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,SIRINHAEM,PE,BRA,GUARARAPES,JABOATAO DOS GUARARAPES,PE,M,"1999",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
349876,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,TABIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
347499,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,TABIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2003",N,A0,,ENSINO MEDIO,N
347695,2021,1,SISU,REITOR JOAQUIM AMAZONAS,53,ENFERMAGEM,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2000",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
345792,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,ARACAJU,SE,BRA,PALESTINA,ARACAJU,SE,M,"2000",S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
345093,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,BRASILIA,DF,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,"2002",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
346756,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,CASCAVEL,PR,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
345159,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,FORTALEZA,CE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1999",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
348609,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,HUMAITA,AM,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2000",S,L2,ENSINO SUPERIOR,ENSINO MEDIO,N
349586,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,"1994",S,L10,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,S
347399,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,JOAO PESSOA,PB,BRA,JOSE AMERICO DE ALMEIDA,JOAO PESSOA,PB,M,"2003",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
345864,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,MARECHAL DEODORO,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L2,,ENSINO FUNDAMENTAL INCOMPLETO,N
347074,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,NATAL,RN,BRA,PARQUE IRACEMA,FORTALEZA,CE,F,"2002",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
346221,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,OLINDA,PE,BRA,OURO PRETO,OLINDA,PE,F,"2003",S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
346854,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,OLINDA,PE,BRA,MAUES,VITORIA DE SANTO ANTAO,PE,F,"2003",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
346590,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,OURICURI,PE,BRA,ALTO PARAÍSO,OURICURI,PE,F,"2003",S,L1,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
349713,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,PARACATU,MG,BRA,VARZEA,RECIFE,PE,M,"1999",S,L1,ENSINO MEDIO,ENSINO MEDIO,N
351309,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,POMBOS,PE,BRA,CENTRO,POMBOS,PE,F,"2001",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
339035,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,"2001",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
349044,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,"2001",S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
307502,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,F,"1995",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
346943,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,"1999",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
339017,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
346973,2021,1,SISU,REITOR JOAQUIM AMAZONAS,85,ENGENHARIA BIOMÉDICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
